,0,1,2,3,4,5,6,7,8,9,10,11,12
304,1.0,0.0,0.0,1,0,0,0,0,4000.0,2500.0,140.0,360.0,1.0
305,0.0,0.0,1.0,1,0,0,1,0,2000.0,0.0,146.41216216216216,360.0,1.0
306,1.0,0.0,0.0,0,0,0,0,0,3762.0,1666.0,135.0,360.0,1.0
307,0.0,0.0,1.0,0,0,0,0,0,2400.0,1863.0,104.0,360.0,0.0
308,1.0,0.0,0.0,1,0,0,0,0,20233.0,0.0,480.0,360.0,1.0
309,1.0,0.0,0.0,1,1,2,1,0,7667.0,0.0,185.0,360.0,1.0
310,0.0,1.0,0.0,0,0,0,0,0,2917.0,0.0,84.0,360.0,1.0
311,0.0,1.0,0.0,1,0,0,1,0,2927.0,2405.0,111.0,360.0,1.0
312,1.0,0.0,0.0,0,0,0,0,0,2507.0,0.0,56.0,360.0,1.0
313,1.0,0.0,0.0,1,1,2,0,1,5746.0,0.0,144.0,84.0,1.0
314,1.0,0.0,0.0,1,1,0,0,0,2473.0,1843.0,159.0,360.0,1.0
315,0.0,0.0,1.0,1,1,1,1,0,3399.0,1640.0,111.0,180.0,1.0
316,0.0,1.0,0.0,1,1,2,0,0,3717.0,0.0,120.0,360.0,1.0
317,0.0,0.0,1.0,1,1,0,0,0,2058.0,2134.0,88.0,360.0,1.0
318,0.0,1.0,0.0,0,0,1,0,0,3541.0,0.0,112.0,360.0,1.0
319,1.0,0.0,0.0,1,1,1,0,1,10000.0,0.0,155.0,360.0,1.0
320,0.0,1.0,0.0,1,1,0,0,0,2400.0,2167.0,115.0,360.0,1.0
321,0.0,1.0,0.0,1,1,3+,0,0,4342.0,189.0,124.0,360.0,1.0
322,1.0,0.0,0.0,1,1,2,1,0,3601.0,1590.0,146.41216216216216,360.0,1.0
323,1.0,0.0,0.0,0,0,0,0,0,3166.0,2985.0,132.0,360.0,1.0
324,1.0,0.0,0.0,1,1,3+,0,0,15000.0,0.0,300.0,360.0,1.0
325,1.0,0.0,0.0,1,1,1,0,1,8666.0,4983.0,376.0,360.0,0.0
326,1.0,0.0,0.0,1,0,0,0,0,4917.0,0.0,130.0,360.0,0.0
327,0.0,1.0,0.0,1,1,0,0,1,5818.0,2160.0,184.0,360.0,1.0
328,0.0,0.0,1.0,0,1,0,0,0,4333.0,2451.0,110.0,360.0,1.0
329,0.0,0.0,1.0,0,0,0,0,0,2500.0,0.0,67.0,360.0,1.0
330,0.0,0.0,1.0,1,0,1,0,0,4384.0,1793.0,117.0,360.0,1.0
331,0.0,1.0,0.0,1,0,0,0,0,2935.0,0.0,98.0,360.0,1.0
332,0.0,0.0,1.0,1,0,0,0,0,2833.0,0.0,71.0,360.0,1.0
333,0.0,0.0,1.0,1,1,0,0,0,63337.0,0.0,490.0,180.0,1.0
334,0.0,0.0,1.0,1,1,1,0,1,9833.0,1833.0,182.0,180.0,1.0
335,0.0,1.0,0.0,1,1,0,0,1,5503.0,4490.0,70.0,360.0,1.0
336,1.0,0.0,0.0,1,1,1,0,0,5250.0,688.0,160.0,360.0,1.0
337,1.0,0.0,0.0,1,1,2,0,1,2500.0,4600.0,176.0,360.0,1.0
338,0.0,0.0,1.0,0,0,3+,1,0,1830.0,0.0,146.41216216216216,360.0,0.0
339,0.0,1.0,0.0,0,0,0,0,0,4160.0,0.0,71.0,360.0,1.0
340,1.0,0.0,0.0,1,1,3+,1,0,2647.0,1587.0,173.0,360.0,1.0
341,1.0,0.0,0.0,0,0,0,0,0,2378.0,0.0,46.0,360.0,1.0
342,0.0,0.0,1.0,1,1,1,1,0,4554.0,1229.0,158.0,360.0,1.0
343,0.0,1.0,0.0,1,1,3+,1,0,3173.0,0.0,74.0,360.0,1.0
344,1.0,0.0,0.0,1,1,2,0,0,2583.0,2330.0,125.0,360.0,1.0
345,0.0,1.0,0.0,1,1,0,0,0,2499.0,2458.0,160.0,360.0,1.0
346,1.0,0.0,0.0,1,1,0,1,0,3523.0,3230.0,152.0,360.0,0.0
347,0.0,0.0,1.0,1,1,2,1,0,3083.0,2168.0,126.0,360.0,1.0
348,0.0,1.0,0.0,1,1,0,0,0,6333.0,4583.0,259.0,360.0,1.0
349,1.0,0.0,0.0,1,1,0,0,0,2625.0,6250.0,187.0,360.0,1.0
350,0.0,1.0,0.0,1,1,0,0,0,9083.0,0.0,228.0,360.0,1.0
351,1.0,0.0,0.0,1,0,0,0,0,8750.0,4167.0,308.0,360.0,1.0
352,1.0,0.0,0.0,1,1,3+,0,0,2666.0,2083.0,95.0,360.0,1.0
353,1.0,0.0,0.0,0,1,0,0,1,5500.0,0.0,105.0,360.0,0.0
354,0.0,1.0,0.0,0,1,0,0,0,2423.0,505.0,130.0,360.0,1.0
355,0.0,0.0,1.0,0,0,0,0,0,3813.0,0.0,116.0,180.0,1.0
356,1.0,0.0,0.0,1,1,2,0,0,8333.0,3167.0,165.0,360.0,1.0
357,0.0,0.0,1.0,1,1,1,0,0,3875.0,0.0,67.0,360.0,1.0
358,0.0,0.0,1.0,1,1,0,1,0,3000.0,1666.0,100.0,480.0,0.0
359,0.0,1.0,0.0,1,1,3+,0,0,5167.0,3167.0,200.0,360.0,1.0
360,0.0,1.0,0.0,0,0,1,0,0,4723.0,0.0,81.0,360.0,1.0
361,0.0,1.0,0.0,1,1,2,0,0,5000.0,3667.0,236.0,360.0,1.0
362,0.0,0.0,1.0,1,1,0,0,0,4750.0,2333.0,130.0,360.0,1.0
363,0.0,0.0,1.0,1,1,0,0,0,3013.0,3033.0,95.0,300.0,1.0
364,1.0,0.0,0.0,1,0,0,0,1,6822.0,0.0,141.0,360.0,1.0
365,1.0,0.0,0.0,1,0,0,1,0,6216.0,0.0,133.0,360.0,1.0
366,0.0,1.0,0.0,1,0,0,0,0,2500.0,0.0,96.0,480.0,1.0
367,1.0,0.0,0.0,1,0,0,0,0,5124.0,0.0,124.0,360.0,0.0
368,0.0,1.0,0.0,1,1,1,0,0,6325.0,0.0,175.0,360.0,1.0
369,1.0,0.0,0.0,1,1,0,0,0,19730.0,5266.0,570.0,360.0,1.0
370,0.0,1.0,0.0,0,0,0,0,1,15759.0,0.0,55.0,360.0,1.0
371,0.0,1.0,0.0,1,1,2,0,0,5185.0,0.0,155.0,360.0,1.0
372,1.0,0.0,0.0,1,1,2,0,1,9323.0,7873.0,380.0,300.0,1.0
373,0.0,0.0,1.0,1,0,1,0,0,3062.0,1987.0,111.0,180.0,0.0
374,0.0,0.0,1.0,0,0,0,0,0,2764.0,1459.0,110.0,360.0,1.0
375,0.0,0.0,1.0,1,1,0,0,0,4817.0,923.0,120.0,180.0,1.0
376,1.0,0.0,0.0,1,1,3+,0,0,8750.0,4996.0,130.0,360.0,1.0
377,0.0,1.0,0.0,1,1,0,0,0,4310.0,0.0,130.0,360.0,1.0
378,0.0,0.0,1.0,1,0,0,0,0,3069.0,0.0,71.0,480.0,1.0
379,0.0,0.0,1.0,1,1,2,0,0,5391.0,0.0,130.0,360.0,1.0
380,0.0,1.0,0.0,1,1,0,0,0,3333.0,2500.0,128.0,360.0,1.0
381,0.0,1.0,0.0,1,0,0,0,0,5941.0,4232.0,296.0,360.0,1.0
382,0.0,0.0,1.0,0,0,0,0,0,6000.0,0.0,156.0,360.0,1.0
383,0.0,0.0,1.0,1,0,0,0,1,7167.0,0.0,128.0,360.0,1.0
384,0.0,0.0,1.0,1,1,2,0,0,4566.0,0.0,100.0,360.0,1.0
385,0.0,0.0,1.0,1,0,1,0,0,3667.0,0.0,113.0,180.0,1.0
386,0.0,1.0,0.0,1,0,0,1,0,2346.0,1600.0,132.0,360.0,1.0
387,0.0,0.0,1.0,1,1,0,1,0,3010.0,3136.0,146.41216216216216,360.0,0.0
388,0.0,0.0,1.0,1,1,0,0,0,2333.0,2417.0,136.0,360.0,1.0
389,1.0,0.0,0.0,1,1,0,0,0,5488.0,0.0,125.0,360.0,1.0
390,1.0,0.0,0.0,1,0,3+,0,0,9167.0,0.0,185.0,360.0,1.0
391,1.0,0.0,0.0,1,1,3+,0,0,9504.0,0.0,275.0,360.0,1.0
392,0.0,0.0,1.0,1,1,0,0,0,2583.0,2115.0,120.0,360.0,1.0
393,0.0,1.0,0.0,1,1,2,1,0,1993.0,1625.0,113.0,180.0,1.0
394,0.0,0.0,1.0,1,1,2,0,0,3100.0,1400.0,113.0,360.0,1.0
395,0.0,1.0,0.0,1,1,2,0,0,3276.0,484.0,135.0,360.0,1.0
396,0.0,0.0,1.0,0,0,0,0,0,3180.0,0.0,71.0,360.0,0.0
397,0.0,0.0,1.0,1,1,0,0,0,3033.0,1459.0,95.0,360.0,1.0
398,1.0,0.0,0.0,1,0,0,1,0,3902.0,1666.0,109.0,360.0,1.0
399,0.0,1.0,0.0,0,0,0,0,0,1500.0,1800.0,103.0,360.0,0.0
400,0.0,0.0,1.0,1,1,2,1,0,2889.0,0.0,45.0,180.0,0.0
401,1.0,0.0,0.0,1,0,0,1,0,2755.0,0.0,65.0,300.0,1.0
402,0.0,1.0,0.0,1,0,0,0,0,2500.0,20000.0,103.0,360.0,1.0
403,0.0,1.0,0.0,0,0,0,1,0,1963.0,0.0,53.0,360.0,1.0
404,1.0,0.0,0.0,0,0,0,0,1,7441.0,0.0,194.0,360.0,1.0
405,0.0,1.0,0.0,0,0,0,0,0,4547.0,0.0,115.0,360.0,1.0
406,0.0,0.0,1.0,1,1,0,1,0,2167.0,2400.0,115.0,360.0,1.0
407,1.0,0.0,0.0,0,0,0,1,0,2213.0,0.0,66.0,360.0,1.0
408,0.0,1.0,0.0,1,1,1,0,0,8300.0,0.0,152.0,300.0,0.0
409,1.0,0.0,0.0,1,1,3+,0,0,81000.0,0.0,360.0,360.0,0.0
410,0.0,1.0,0.0,0,0,1,1,1,3867.0,0.0,62.0,360.0,1.0
411,0.0,0.0,1.0,1,1,0,0,0,6256.0,0.0,160.0,360.0,1.0
412,1.0,0.0,0.0,1,1,0,1,0,6096.0,0.0,218.0,360.0,0.0
413,1.0,0.0,0.0,1,1,0,1,0,2253.0,2033.0,110.0,360.0,1.0
414,0.0,1.0,0.0,0,1,0,1,0,2149.0,3237.0,178.0,360.0,0.0
415,0.0,0.0,1.0,0,0,0,0,0,2995.0,0.0,60.0,360.0,1.0
416,0.0,0.0,1.0,0,0,1,0,0,2600.0,0.0,160.0,360.0,1.0
417,0.0,0.0,1.0,1,1,2,0,1,1600.0,20000.0,239.0,360.0,1.0
418,1.0,0.0,0.0,1,1,0,0,0,1025.0,2773.0,112.0,360.0,1.0
419,0.0,1.0,0.0,1,1,0,0,0,3246.0,1417.0,138.0,360.0,1.0
420,1.0,0.0,0.0,1,1,0,0,0,5829.0,0.0,138.0,360.0,1.0
421,0.0,0.0,1.0,0,0,0,1,0,2720.0,0.0,80.0,360.0,0.0
422,0.0,0.0,1.0,1,1,0,0,0,1820.0,1719.0,100.0,360.0,1.0
423,0.0,0.0,1.0,1,1,1,0,0,7250.0,1667.0,110.0,360.0,0.0
424,0.0,1.0,0.0,1,1,0,0,0,14880.0,0.0,96.0,360.0,1.0
425,1.0,0.0,0.0,1,1,0,0,0,2666.0,4300.0,121.0,360.0,1.0
426,1.0,0.0,0.0,0,0,1,1,0,4606.0,0.0,81.0,360.0,1.0
427,0.0,1.0,0.0,1,1,2,0,0,5935.0,0.0,133.0,360.0,1.0
428,1.0,0.0,0.0,1,1,0,0,0,2920.0,16.12000084,87.0,360.0,1.0
429,0.0,0.0,1.0,1,0,0,1,0,2717.0,0.0,60.0,180.0,1.0
430,0.0,1.0,0.0,0,0,1,0,1,8624.0,0.0,150.0,360.0,1.0
431,1.0,0.0,0.0,1,0,0,0,0,6500.0,0.0,105.0,360.0,0.0
432,0.0,1.0,0.0,1,0,0,0,0,12876.0,0.0,405.0,360.0,1.0
433,0.0,1.0,0.0,1,1,0,0,0,2425.0,2340.0,143.0,360.0,1.0
434,0.0,0.0,1.0,1,0,0,0,0,3750.0,0.0,100.0,360.0,1.0
435,0.0,1.0,0.0,0,1,0,0,0,10047.0,0.0,146.41216216216216,240.0,1.0
436,0.0,1.0,0.0,1,0,0,0,0,1926.0,1851.0,50.0,360.0,1.0
437,0.0,0.0,1.0,1,1,0,0,0,2213.0,1125.0,146.41216216216216,360.0,1.0
438,0.0,0.0,1.0,1,0,0,0,1,10416.0,0.0,187.0,360.0,0.0
439,1.0,0.0,0.0,0,1,0,1,1,7142.0,0.0,138.0,360.0,1.0
440,0.0,1.0,0.0,1,0,0,0,0,3660.0,5064.0,187.0,360.0,1.0
441,1.0,0.0,0.0,1,1,0,0,0,7901.0,1833.0,180.0,360.0,1.0
442,0.0,1.0,0.0,1,0,3+,1,0,4707.0,1993.0,148.0,360.0,1.0
443,0.0,1.0,0.0,1,0,1,0,0,37719.0,0.0,152.0,360.0,1.0
444,1.0,0.0,0.0,1,1,0,0,0,7333.0,8333.0,175.0,300.0,1.0
445,1.0,0.0,0.0,1,1,1,0,1,3466.0,1210.0,130.0,360.0,1.0
446,1.0,0.0,0.0,1,1,2,1,0,4652.0,0.0,110.0,360.0,1.0
447,1.0,0.0,0.0,1,1,0,0,0,3539.0,1376.0,55.0,360.0,1.0
448,1.0,0.0,0.0,1,1,2,0,0,3340.0,1710.0,150.0,360.0,0.0
449,0.0,1.0,0.0,1,0,1,1,1,2769.0,1542.0,190.0,360.0,1.0
450,1.0,0.0,0.0,1,1,2,1,0,2309.0,1255.0,125.0,360.0,0.0
451,0.0,0.0,1.0,1,1,2,1,0,1958.0,1456.0,60.0,300.0,1.0
452,1.0,0.0,0.0,1,1,0,0,0,3948.0,1733.0,149.0,360.0,0.0
453,1.0,0.0,0.0,1,1,0,0,0,2483.0,2466.0,90.0,180.0,0.0
454,0.0,1.0,0.0,1,0,0,0,1,7085.0,0.0,84.0,360.0,1.0
455,0.0,1.0,0.0,1,1,2,0,0,3859.0,0.0,96.0,360.0,1.0
456,0.0,0.0,1.0,1,1,0,0,0,4301.0,0.0,118.0,360.0,1.0
457,0.0,0.0,1.0,1,1,0,0,0,3708.0,2569.0,173.0,360.0,1.0
458,1.0,0.0,0.0,1,0,2,0,0,4354.0,0.0,136.0,360.0,1.0
459,0.0,1.0,0.0,1,1,0,0,0,8334.0,0.0,160.0,360.0,1.0
460,0.0,1.0,0.0,1,1,0,0,1,2083.0,4083.0,160.0,360.0,1.0
461,0.0,0.0,1.0,1,1,3+,0,0,7740.0,0.0,128.0,180.0,1.0
462,1.0,0.0,0.0,1,1,0,0,0,3015.0,2188.0,153.0,360.0,1.0
463,0.0,1.0,0.0,0,0,1,1,0,5191.0,0.0,132.0,360.0,1.0
464,0.0,1.0,0.0,1,0,0,0,0,4166.0,0.0,98.0,360.0,0.0
465,1.0,0.0,0.0,1,0,0,0,0,6000.0,0.0,140.0,360.0,1.0
466,0.0,0.0,1.0,1,1,3+,1,0,2947.0,1664.0,70.0,180.0,0.0
467,0.0,1.0,0.0,1,1,0,0,0,16692.0,0.0,110.0,360.0,1.0
468,0.0,1.0,0.0,0,1,2,1,0,210.0,2917.0,98.0,360.0,1.0
469,0.0,0.0,1.0,1,1,0,0,0,4333.0,2451.0,110.0,360.0,1.0
470,0.0,1.0,0.0,1,1,1,0,1,3450.0,2079.0,162.0,360.0,1.0
471,1.0,0.0,0.0,1,1,1,1,0,2653.0,1500.0,113.0,180.0,0.0
472,0.0,1.0,0.0,1,1,3+,0,0,4691.0,0.0,100.0,360.0,1.0
473,0.0,0.0,1.0,0,0,0,0,1,2500.0,0.0,93.0,360.0,1.0
474,1.0,0.0,0.0,1,0,2,0,0,5532.0,4648.0,162.0,360.0,1.0
475,1.0,0.0,0.0,1,1,2,0,1,16525.0,1014.0,150.0,360.0,1.0
476,0.0,1.0,0.0,1,1,2,0,0,6700.0,1750.0,230.0,300.0,1.0
477,0.0,1.0,0.0,1,1,2,0,0,2873.0,1872.0,132.0,360.0,0.0
478,0.0,1.0,0.0,1,1,1,0,1,16667.0,2250.0,86.0,360.0,1.0
479,0.0,0.0,1.0,1,1,2,0,0,2947.0,1603.0,146.41216216216216,360.0,1.0
480,1.0,0.0,0.0,0,0,0,1,0,4350.0,0.0,154.0,360.0,1.0
481,1.0,0.0,0.0,1,1,3+,1,0,3095.0,0.0,113.0,360.0,1.0
482,0.0,1.0,0.0,1,1,0,0,0,2083.0,3150.0,128.0,360.0,1.0
483,0.0,1.0,0.0,1,1,0,0,0,10833.0,0.0,234.0,360.0,1.0
484,0.0,1.0,0.0,1,1,2,0,0,8333.0,0.0,246.0,360.0,1.0
485,1.0,0.0,0.0,1,1,1,1,0,1958.0,2436.0,131.0,360.0,1.0
486,1.0,0.0,0.0,1,0,2,0,0,3547.0,0.0,80.0,360.0,0.0
487,0.0,0.0,1.0,1,1,1,0,0,18333.0,0.0,500.0,360.0,1.0
488,0.0,1.0,0.0,1,1,2,0,1,4583.0,2083.0,160.0,360.0,1.0
489,0.0,0.0,1.0,1,0,0,0,0,2435.0,0.0,75.0,360.0,1.0
490,0.0,1.0,0.0,1,0,0,1,0,2699.0,2785.0,96.0,360.0,1.0
491,0.0,0.0,1.0,1,1,1,1,0,5333.0,1131.0,186.0,360.0,1.0
492,1.0,0.0,0.0,1,0,0,1,0,3691.0,0.0,110.0,360.0,1.0
493,0.0,1.0,0.0,0,0,0,1,1,17263.0,0.0,225.0,360.0,1.0
494,1.0,0.0,0.0,1,1,0,0,0,3597.0,2157.0,119.0,360.0,0.0
495,0.0,1.0,0.0,0,1,1,0,0,3326.0,913.0,105.0,84.0,1.0
496,1.0,0.0,0.0,1,1,0,1,0,2600.0,1700.0,107.0,360.0,1.0
497,0.0,0.0,1.0,1,1,0,0,0,4625.0,2857.0,111.0,12.0,1.0
498,0.0,1.0,0.0,1,1,1,0,1,2895.0,0.0,95.0,360.0,1.0
499,1.0,0.0,0.0,1,0,0,0,0,6283.0,4416.0,209.0,360.0,0.0
500,1.0,0.0,0.0,0,0,0,0,0,645.0,3683.0,113.0,480.0,1.0
501,0.0,1.0,0.0,0,0,0,0,0,3159.0,0.0,100.0,360.0,1.0
502,0.0,1.0,0.0,1,1,2,0,0,4865.0,5624.0,208.0,360.0,1.0
503,1.0,0.0,0.0,1,1,1,1,0,4050.0,5302.0,138.0,360.0,1.0
504,0.0,1.0,0.0,1,1,0,1,0,3814.0,1483.0,124.0,300.0,1.0
505,1.0,0.0,0.0,1,1,2,0,0,3510.0,4416.0,243.0,360.0,1.0
506,0.0,0.0,1.0,1,1,0,0,0,20833.0,6667.0,480.0,360.0,1.0
507,0.0,0.0,1.0,1,0,0,0,0,3583.0,0.0,96.0,360.0,1.0
508,0.0,0.0,1.0,1,1,0,0,1,2479.0,3013.0,188.0,360.0,1.0
509,0.0,0.0,1.0,0,0,1,0,0,13262.0,0.0,40.0,360.0,1.0
510,1.0,0.0,0.0,1,0,0,1,0,3598.0,1287.0,100.0,360.0,1.0
511,0.0,1.0,0.0,1,1,1,0,0,6065.0,2004.0,250.0,360.0,1.0
512,0.0,0.0,1.0,1,1,2,0,0,3283.0,2035.0,148.0,360.0,1.0
513,0.0,1.0,0.0,1,1,0,0,0,2130.0,6666.0,70.0,180.0,1.0
514,1.0,0.0,0.0,1,0,0,0,0,5815.0,3666.0,311.0,360.0,1.0
515,1.0,0.0,0.0,1,1,3+,0,0,3466.0,3428.0,150.0,360.0,1.0
516,0.0,1.0,0.0,0,1,2,0,0,2031.0,1632.0,113.0,480.0,1.0
517,0.0,1.0,0.0,1,1,0,1,0,3074.0,1800.0,123.0,360.0,0.0
518,0.0,1.0,0.0,1,0,0,0,0,4683.0,1915.0,185.0,360.0,1.0
519,1.0,0.0,0.0,0,0,0,1,0,3400.0,0.0,95.0,360.0,1.0
520,0.0,1.0,0.0,1,1,2,1,0,2192.0,1742.0,45.0,360.0,1.0
521,0.0,1.0,0.0,1,0,0,0,0,2500.0,0.0,55.0,360.0,1.0
522,1.0,0.0,0.0,1,1,3+,0,1,5677.0,1424.0,100.0,360.0,1.0
523,1.0,0.0,0.0,1,1,2,0,1,7948.0,7166.0,480.0,360.0,1.0
524,0.0,1.0,0.0,1,0,0,0,0,4680.0,2087.0,146.41216216216216,360.0,1.0
525,1.0,0.0,0.0,1,1,2,0,1,17500.0,0.0,400.0,360.0,1.0
526,0.0,1.0,0.0,1,1,0,0,0,3775.0,0.0,110.0,360.0,1.0
527,0.0,1.0,0.0,1,1,1,1,0,5285.0,1430.0,161.0,360.0,0.0
528,0.0,1.0,0.0,1,0,1,1,0,2679.0,1302.0,94.0,360.0,1.0
529,0.0,1.0,0.0,1,0,0,1,0,6783.0,0.0,130.0,360.0,1.0
530,1.0,0.0,0.0,1,1,0,0,0,1025.0,5500.0,216.0,360.0,1.0
531,0.0,0.0,1.0,1,1,3+,0,0,4281.0,0.0,100.0,360.0,1.0
532,1.0,0.0,0.0,1,0,2,0,0,3588.0,0.0,110.0,360.0,0.0
533,0.0,1.0,0.0,1,0,1,0,0,11250.0,0.0,196.0,360.0,1.0
534,0.0,0.0,1.0,0,0,0,1,1,18165.0,0.0,125.0,360.0,1.0
535,1.0,0.0,0.0,1,0,0,1,0,2550.0,2042.0,126.0,360.0,1.0
536,0.0,0.0,1.0,1,1,0,0,0,6133.0,3906.0,324.0,360.0,1.0
537,0.0,1.0,0.0,1,0,2,0,0,3617.0,0.0,107.0,360.0,1.0
538,1.0,0.0,0.0,1,1,0,1,0,2917.0,536.0,66.0,360.0,1.0
539,1.0,0.0,0.0,1,1,3+,0,0,6417.0,0.0,157.0,180.0,1.0
540,0.0,1.0,0.0,0,1,1,0,0,4608.0,2845.0,140.0,180.0,1.0
541,0.0,1.0,0.0,0,0,0,0,0,2138.0,0.0,99.0,360.0,0.0
542,0.0,1.0,0.0,0,0,1,0,0,3652.0,0.0,95.0,360.0,1.0
543,0.0,0.0,1.0,1,1,1,1,0,2239.0,2524.0,128.0,360.0,1.0
544,0.0,1.0,0.0,0,1,0,1,0,3017.0,663.0,102.0,360.0,1.0
545,1.0,0.0,0.0,1,1,0,0,0,2768.0,1950.0,155.0,360.0,1.0
546,0.0,1.0,0.0,1,0,0,1,0,3358.0,0.0,80.0,36.0,1.0
547,1.0,0.0,0.0,1,0,0,0,0,2526.0,1783.0,145.0,360.0,1.0
548,0.0,1.0,0.0,0,0,0,0,0,5000.0,0.0,103.0,360.0,0.0
549,1.0,0.0,0.0,1,1,0,0,0,2785.0,2016.0,110.0,360.0,1.0
550,1.0,0.0,0.0,1,1,2,0,1,6633.0,0.0,146.41216216216216,360.0,0.0
551,1.0,0.0,0.0,1,1,1,1,0,2492.0,2375.0,146.41216216216216,360.0,1.0
552,0.0,0.0,1.0,1,1,1,0,0,3333.0,3250.0,158.0,360.0,1.0
553,0.0,0.0,1.0,1,1,0,1,0,2454.0,2333.0,181.0,360.0,0.0
554,1.0,0.0,0.0,1,1,0,0,0,3593.0,4266.0,132.0,180.0,0.0
555,0.0,1.0,0.0,1,1,1,0,0,5468.0,1032.0,26.0,360.0,1.0
556,0.0,0.0,1.0,0,0,0,0,0,2667.0,1625.0,84.0,360.0,1.0
557,0.0,1.0,0.0,1,1,3+,0,1,10139.0,0.0,260.0,360.0,1.0
558,0.0,1.0,0.0,1,1,0,0,0,3887.0,2669.0,162.0,360.0,1.0
559,0.0,1.0,0.0,0,1,0,0,0,4180.0,2306.0,182.0,360.0,1.0
560,0.0,1.0,0.0,1,1,2,1,0,3675.0,242.0,108.0,360.0,1.0
561,0.0,1.0,0.0,0,1,1,0,1,19484.0,0.0,600.0,360.0,1.0
562,1.0,0.0,0.0,1,1,0,0,0,5923.0,2054.0,211.0,360.0,1.0
563,0.0,1.0,0.0,1,0,0,1,1,5800.0,0.0,132.0,360.0,1.0
564,0.0,0.0,1.0,1,1,2,0,0,8799.0,0.0,258.0,360.0,0.0
565,1.0,0.0,0.0,1,1,0,1,0,4467.0,0.0,120.0,360.0,1.0
566,0.0,0.0,1.0,1,0,0,0,0,3333.0,0.0,70.0,360.0,1.0
567,1.0,0.0,0.0,1,1,3+,0,0,3400.0,2500.0,123.0,360.0,0.0
568,0.0,0.0,1.0,0,0,0,0,0,2378.0,0.0,9.0,360.0,1.0
569,0.0,0.0,1.0,1,1,0,0,0,3166.0,2064.0,104.0,360.0,0.0
570,0.0,0.0,1.0,1,1,1,0,0,3417.0,1750.0,186.0,360.0,1.0
571,0.0,0.0,1.0,1,1,0,0,0,5116.0,1451.0,165.0,360.0,0.0
572,0.0,0.0,1.0,1,1,2,0,0,16666.0,0.0,275.0,360.0,1.0
573,0.0,1.0,0.0,1,1,2,1,0,6125.0,1625.0,187.0,480.0,1.0
574,0.0,1.0,0.0,1,1,3+,0,0,6406.0,0.0,150.0,360.0,1.0
575,0.0,0.0,1.0,1,1,2,0,0,3159.0,461.0,108.0,84.0,1.0
576,0.0,1.0,0.0,1,1,0,0,0,3087.0,2210.0,136.0,360.0,0.0
577,0.0,0.0,1.0,1,0,0,0,0,3229.0,2739.0,110.0,360.0,1.0
578,1.0,0.0,0.0,1,1,1,0,0,1782.0,2232.0,107.0,360.0,1.0
579,0.0,0.0,1.0,1,0,0,0,0,3182.0,2917.0,161.0,360.0,1.0
580,0.0,1.0,0.0,1,1,2,0,0,6540.0,0.0,205.0,360.0,1.0
581,0.0,0.0,1.0,1,0,0,0,0,1836.0,33837.0,90.0,360.0,1.0
582,0.0,1.0,0.0,0,1,0,0,0,3166.0,0.0,36.0,360.0,1.0
583,1.0,0.0,0.0,1,1,1,0,0,1880.0,0.0,61.0,360.0,1.0
584,1.0,0.0,0.0,1,1,1,0,0,2787.0,1917.0,146.0,360.0,0.0
585,1.0,0.0,0.0,1,1,1,0,0,4283.0,3000.0,172.0,84.0,1.0
586,0.0,0.0,1.0,1,1,0,0,0,2297.0,1522.0,104.0,360.0,1.0
587,0.0,1.0,0.0,0,0,0,1,0,2165.0,0.0,70.0,360.0,1.0
588,0.0,1.0,0.0,1,0,0,0,0,4750.0,0.0,94.0,360.0,1.0
589,0.0,1.0,0.0,1,1,2,0,1,2726.0,0.0,106.0,360.0,0.0
590,0.0,1.0,0.0,1,1,0,0,0,3000.0,3416.0,56.0,180.0,1.0
591,0.0,1.0,0.0,1,1,2,0,1,6000.0,0.0,205.0,240.0,1.0
592,0.0,1.0,0.0,1,0,3+,0,1,9357.0,0.0,292.0,360.0,1.0
593,1.0,0.0,0.0,1,1,0,0,0,3859.0,3300.0,142.0,180.0,1.0
594,0.0,0.0,1.0,1,1,0,0,1,16120.0,0.0,260.0,360.0,1.0
595,1.0,0.0,0.0,1,0,0,1,0,3833.0,0.0,110.0,360.0,1.0
596,1.0,0.0,0.0,1,1,2,1,1,6383.0,1000.0,187.0,360.0,1.0
597,0.0,1.0,0.0,1,0,0,0,0,2987.0,0.0,88.0,360.0,0.0
598,1.0,0.0,0.0,1,1,0,0,1,9963.0,0.0,180.0,360.0,1.0
599,0.0,0.0,1.0,1,1,2,0,0,5780.0,0.0,192.0,360.0,1.0
600,0.0,0.0,1.0,0,0,3+,0,0,416.0,41667.0,350.0,180.0,1.0
601,1.0,0.0,0.0,1,1,0,1,0,2894.0,2792.0,155.0,360.0,1.0
602,0.0,0.0,1.0,1,1,3+,0,0,5703.0,0.0,128.0,360.0,1.0
603,1.0,0.0,0.0,1,0,0,0,0,3676.0,4301.0,172.0,360.0,1.0
604,0.0,1.0,0.0,0,1,1,0,0,12000.0,0.0,496.0,360.0,1.0
605,0.0,0.0,1.0,1,1,0,1,0,2400.0,3800.0,146.41216216216216,180.0,1.0
606,0.0,1.0,0.0,1,1,1,0,0,3400.0,2500.0,173.0,360.0,1.0
607,1.0,0.0,0.0,1,1,2,1,0,3987.0,1411.0,157.0,360.0,1.0
608,1.0,0.0,0.0,1,1,0,0,0,3232.0,1950.0,108.0,360.0,1.0
